IdentifierType,IdentifierTypeID,ID,NIMSPEntityID
"Sunlight Lawmaker",1,COL000059,6338603
"Sunlight Lawmaker",1,COL000062,6030088
"Sunlight Lawmaker",1,COL000065,18917813
"Sunlight Lawmaker",1,COL000068,6499285
"Sunlight Lawmaker",1,COL000069,6506126
"Sunlight Lawmaker",1,COL000070,3498102
"Sunlight Lawmaker",1,COL000072,3498205
"Sunlight Lawmaker",1,COL000076,6689258
"Sunlight Lawmaker",1,COL000077,12998108
"Sunlight Lawmaker",1,COL000078,12998104
"Sunlight Lawmaker",1,COL000082,12997988
"Sunlight Lawmaker",1,COL000084,6681111
"Sunlight Lawmaker",1,COL000088,6011410
"Sunlight Lawmaker",1,COL000092,6024588
"Sunlight Lawmaker",1,COL000094,6026299
"Sunlight Lawmaker",1,COL000099,5991875
"Sunlight Lawmaker",1,COL000100,6175478
"Sunlight Lawmaker",1,COL000102,10238440
"Sunlight Lawmaker",1,COL000104,10238763
"Sunlight Lawmaker",1,COL000107,13011221
"Sunlight Lawmaker",1,COL000111,11023463
"Sunlight Lawmaker",1,COL000114,11022904
"Sunlight Lawmaker",1,COL000115,10238454
"Sunlight Lawmaker",1,COL000116,11023454
"Sunlight Lawmaker",1,COL000118,10238791
"Sunlight Lawmaker",1,COL000119,10238787
"Sunlight Lawmaker",1,COL000120,10238457
"Sunlight Lawmaker",1,COL000122,10238451
"Sunlight Lawmaker",1,COL000124,11023440
"Sunlight Lawmaker",1,COL000125,6022170
"Sunlight Lawmaker",1,COL000127,13789754
"Sunlight Lawmaker",1,COL000129,10238462
"Sunlight Lawmaker",1,COL000130,10238445
"Sunlight Lawmaker",1,COL000131,10238782
"Sunlight Lawmaker",1,COL000132,6681173
"Sunlight Lawmaker",1,COL000133,10238459
"Sunlight Lawmaker",1,COL000135,10238447
"Sunlight Lawmaker",1,COL000136,10238448
"Sunlight Lawmaker",1,COL000137,12997997
"Sunlight Lawmaker",1,COL000141,10238456
"Sunlight Lawmaker",1,COL000143,10238469
"Sunlight Lawmaker",1,COL000144,6093640
"Sunlight Lawmaker",1,COL000146,11023465
"Sunlight Lawmaker",1,COL000147,6022806
"Sunlight Lawmaker",1,COL000148,6261856
"Sunlight Lawmaker",1,COL000163,23439536
"Sunlight Lawmaker",1,COL000164,15484982
"Sunlight Lawmaker",1,COL000169,14227540
"Sunlight Lawmaker",1,COL000174,11023443
"Sunlight Lawmaker",1,COL000178,23440959
"Sunlight Lawmaker",1,COL000179,23440978
"Sunlight Lawmaker",1,COL000180,19527338
"Sunlight Lawmaker",1,COL000183,23439586
"Sunlight Lawmaker",1,COL000184,6502254
"Sunlight Lawmaker",1,COL000185,6041259
"Sunlight Lawmaker",1,COL000186,23407434
"Sunlight Lawmaker",1,COL000187,23440982
"Sunlight Lawmaker",1,COL000188,26394971
"Sunlight Lawmaker",1,COL000189,6516823
"Sunlight Lawmaker",1,COL000191,23440963
"Sunlight Lawmaker",1,COL000192,12998007
"Sunlight Lawmaker",1,COL000193,23440007
"Sunlight Lawmaker",1,COL000198,6086557
"Sunlight Lawmaker",1,CTL000001,6404914
"Sunlight Lawmaker",1,CTL000002,6378188
"Sunlight Lawmaker",1,CTL000004,3754152
"Sunlight Lawmaker",1,CTL000005,6483298
"Sunlight Lawmaker",1,CTL000006,6415186
"Sunlight Lawmaker",1,CTL000007,6574399
"Sunlight Lawmaker",1,CTL000008,12998162
"Sunlight Lawmaker",1,CTL000009,6384076
"Sunlight Lawmaker",1,CTL000011,13011269
"Sunlight Lawmaker",1,CTL000014,13011274
"Sunlight Lawmaker",1,CTL000015,6384130
"Sunlight Lawmaker",1,CTL000016,6692008
"Sunlight Lawmaker",1,CTL000017,6378193
"Sunlight Lawmaker",1,CTL000018,6462129
"Sunlight Lawmaker",1,CTL000021,6692033
"Sunlight Lawmaker",1,CTL000023,13011295
"Sunlight Lawmaker",1,CTL000024,6678271
"Sunlight Lawmaker",1,CTL000025,6378460
"Sunlight Lawmaker",1,CTL000026,6574329
"Sunlight Lawmaker",1,CTL000027,12998414
"Sunlight Lawmaker",1,CTL000032,6678244
"Sunlight Lawmaker",1,CTL000034,6609212
"Sunlight Lawmaker",1,CTL000035,8151885
"Sunlight Lawmaker",1,CTL000036,2182773
"Sunlight Lawmaker",1,CTL000037,6508453
"Sunlight Lawmaker",1,CTL000038,6691649
"Sunlight Lawmaker",1,CTL000039,6404529
"Sunlight Lawmaker",1,CTL000043,6462135
"Sunlight Lawmaker",1,CTL000044,6672682
"Sunlight Lawmaker",1,CTL000045,6495441
"Sunlight Lawmaker",1,CTL000046,12998148
"Sunlight Lawmaker",1,CTL000047,6495368
"Sunlight Lawmaker",1,CTL000050,6618503
"Sunlight Lawmaker",1,CTL000051,6508467
"Sunlight Lawmaker",1,CTL000053,6678256
"Sunlight Lawmaker",1,CTL000054,6404562
"Sunlight Lawmaker",1,CTL000055,6508485
"Sunlight Lawmaker",1,CTL000056,6513709
"Sunlight Lawmaker",1,CTL000058,6384014
"Sunlight Lawmaker",1,CTL000061,6513715
"Sunlight Lawmaker",1,CTL000062,3709909
"Sunlight Lawmaker",1,CTL000064,6483373
"Sunlight Lawmaker",1,CTL000065,6384126
"Sunlight Lawmaker",1,CTL000066,6461890
"Sunlight Lawmaker",1,CTL000067,500179
"Sunlight Lawmaker",1,CTL000068,6691705
"Sunlight Lawmaker",1,CTL000069,6384281
"Sunlight Lawmaker",1,CTL000072,6513725
"Sunlight Lawmaker",1,CTL000073,12998202
"Sunlight Lawmaker",1,CTL000075,6462041
"Sunlight Lawmaker",1,CTL000079,12998214
"Sunlight Lawmaker",1,CTL000080,12998216
"Sunlight Lawmaker",1,CTL000084,6384224
"Sunlight Lawmaker",1,CTL000085,12998231
"Sunlight Lawmaker",1,CTL000086,6608765
"Sunlight Lawmaker",1,CTL000087,6508516
"Sunlight Lawmaker",1,CTL000090,12998241
"Sunlight Lawmaker",1,CTL000092,6378260
"Sunlight Lawmaker",1,CTL000093,6678209
"Sunlight Lawmaker",1,CTL000095,6508533
"Sunlight Lawmaker",1,CTL000096,6384270
"Sunlight Lawmaker",1,CTL000098,6691815
"Sunlight Lawmaker",1,CTL000100,6404685
"Sunlight Lawmaker",1,CTL000101,6497632
"Sunlight Lawmaker",1,CTL000102,6608805
"Sunlight Lawmaker",1,CTL000103,6608811
"Sunlight Lawmaker",1,CTL000105,6608819
"Sunlight Lawmaker",1,CTL000106,12998276
"Sunlight Lawmaker",1,CTL000107,6608824
"Sunlight Lawmaker",1,CTL000108,12998278
"Sunlight Lawmaker",1,CTL000109,12998281
"Sunlight Lawmaker",1,CTL000110,12998285
"Sunlight Lawmaker",1,CTL000112,6608846
"Sunlight Lawmaker",1,CTL000114,6691845
"Sunlight Lawmaker",1,CTL000115,6483093
"Sunlight Lawmaker",1,CTL000116,6691855
"Sunlight Lawmaker",1,CTL000118,7165871
"Sunlight Lawmaker",1,CTL000119,12998301
"Sunlight Lawmaker",1,CTL000121,3709750
"Sunlight Lawmaker",1,CTL000122,6672696
"Sunlight Lawmaker",1,CTL000123,6691868
"Sunlight Lawmaker",1,CTL000124,6404749
"Sunlight Lawmaker",1,CTL000126,6378222
"Sunlight Lawmaker",1,CTL000128,12998314
"Sunlight Lawmaker",1,CTL000129,6415526
"Sunlight Lawmaker",1,CTL000131,6404765
"Sunlight Lawmaker",1,CTL000132,6508566
"Sunlight Lawmaker",1,CTL000133,6404774
"Sunlight Lawmaker",1,CTL000135,6513730
"Sunlight Lawmaker",1,CTL000136,6495377
"Sunlight Lawmaker",1,CTL000137,6672744
"Sunlight Lawmaker",1,CTL000138,6495424
"Sunlight Lawmaker",1,CTL000139,6574310
"Sunlight Lawmaker",1,CTL000140,12998333
"Sunlight Lawmaker",1,CTL000144,6691901
"Sunlight Lawmaker",1,CTL000146,6384109
"Sunlight Lawmaker",1,CTL000147,6580158
"Sunlight Lawmaker",1,CTL000149,6678301
"Sunlight Lawmaker",1,CTL000150,6608967
"Sunlight Lawmaker",1,CTL000151,12998354
"Sunlight Lawmaker",1,CTL000152,6384082
"Sunlight Lawmaker",1,CTL000154,6508590
"Sunlight Lawmaker",1,CTL000156,6691923
"Sunlight Lawmaker",1,CTL000162,6513739
"Sunlight Lawmaker",1,CTL000163,12998377
"Sunlight Lawmaker",1,CTL000166,6495447
"Sunlight Lawmaker",1,CTL000167,6580181
"Sunlight Lawmaker",1,CTL000168,6618758
"Sunlight Lawmaker",1,CTL000170,6678237
"Sunlight Lawmaker",1,CTL000171,6691946
"Sunlight Lawmaker",1,CTL000172,6508601
"Sunlight Lawmaker",1,CTL000173,6415037
"Sunlight Lawmaker",1,CTL000174,6609057
"Sunlight Lawmaker",1,CTL000175,6378351
"Sunlight Lawmaker",1,CTL000176,6483089
"Sunlight Lawmaker",1,CTL000177,6678346
"Sunlight Lawmaker",1,CTL000179,6691966
"Sunlight Lawmaker",1,CTL000181,6495398
"Sunlight Lawmaker",1,CTL000183,357618
"Sunlight Lawmaker",1,CTL000184,6514514
"Sunlight Lawmaker",1,CTL000185,12998415
"Sunlight Lawmaker",1,CTL000187,6678191
"Sunlight Lawmaker",1,CTL000190,7202269
"Sunlight Lawmaker",1,CTL000193,6483058
"Sunlight Lawmaker",1,CTL000194,7212947
"Sunlight Lawmaker",1,CTL000195,3703394
"Sunlight Lawmaker",1,CTL000197,6415210
"Sunlight Lawmaker",1,CTL000198,6508492
"Sunlight Lawmaker",1,CTL000199,7357737
"Sunlight Lawmaker",1,CTL000202,12998225
"Sunlight Lawmaker",1,CTL000204,7394175
"Sunlight Lawmaker",1,CTL000205,12998256
"Sunlight Lawmaker",1,CTL000206,12998267
"Sunlight Lawmaker",1,CTL000207,12998290
"Sunlight Lawmaker",1,CTL000208,6483404
"Sunlight Lawmaker",1,CTL000209,12998303
"Sunlight Lawmaker",1,CTL000210,7492334
"Sunlight Lawmaker",1,CTL000211,7279294
"Sunlight Lawmaker",1,CTL000213,6495266
"Sunlight Lawmaker",1,CTL000214,12998339
"Sunlight Lawmaker",1,CTL000215,12998344
"Sunlight Lawmaker",1,CTL000217,7093050
"Sunlight Lawmaker",1,CTL000218,7489275
"Sunlight Lawmaker",1,CTL000222,6508501
"Sunlight Lawmaker",1,CTL000225,13011324
"Sunlight Lawmaker",1,CTL000238,16818817
"Sunlight Lawmaker",1,CTL000259,26152979
"Sunlight Lawmaker",1,CTL000260,23593105
"Sunlight Lawmaker",1,CTL000261,7337295
"Sunlight Lawmaker",1,CTL000262,16028349
"Sunlight Lawmaker",1,CTL000263,23606994
"Sunlight Lawmaker",1,CTL000264,25761276
"Sunlight Lawmaker",1,CTL000265,15769755
"Sunlight Lawmaker",1,CTL000266,25761067
"Sunlight Lawmaker",1,CTL000267,26222859
"Sunlight Lawmaker",1,CTL000268,7110300
"Sunlight Lawmaker",1,CTL000269,7196784
"Sunlight Lawmaker",1,CTL000270,25761204
"Sunlight Lawmaker",1,CTL000271,25761020
"Sunlight Lawmaker",1,CTL000273,25761003
"Sunlight Lawmaker",1,CTL000274,6664840
"Sunlight Lawmaker",1,CTL000275,15666096
"Sunlight Lawmaker",1,CTL000276,20227722
"Sunlight Lawmaker",1,CTL000277,25761181
"Sunlight Lawmaker",1,CTL000278,7111020
"Sunlight Lawmaker",1,CTL000279,6495500
"Sunlight Lawmaker",1,CTL000280,7151060
"Sunlight Lawmaker",1,CTL000281,25761304
"Sunlight Lawmaker",1,CTL000282,1173939
"Sunlight Lawmaker",1,CTL000283,25761007
"Sunlight Lawmaker",1,CTL000285,7290094
"Sunlight Lawmaker",1,CTL000286,7198184
"Sunlight Lawmaker",1,CTL000288,13889258
"Sunlight Lawmaker",1,CTL000289,25761284
"Sunlight Lawmaker",1,CTL000290,6609050
"Sunlight Lawmaker",1,CTL000291,25761305
"Sunlight Lawmaker",1,CTL000292,25760979
"Sunlight Lawmaker",1,CTL000293,23618279
"Sunlight Lawmaker",1,CTL000294,25761263
"Sunlight Lawmaker",1,CTL000295,7083785
"Sunlight Lawmaker",1,CTL000296,25761084
"Sunlight Lawmaker",1,CTL000297,25761248
"Sunlight Lawmaker",1,CTL000298,7092149
"Sunlight Lawmaker",1,CTL000299,6495404
"Sunlight Lawmaker",1,CTL000306,7114054
"Sunlight Lawmaker",1,CTL000307,29168403
"Sunlight Lawmaker",1,CTL000310,37701283
"Sunlight Lawmaker",1,DEL000001,6381471
"Sunlight Lawmaker",1,DEL000002,1047503
"Sunlight Lawmaker",1,DEL000005,6461253
"Sunlight Lawmaker",1,DEL000006,13011337
"Sunlight Lawmaker",1,DEL000009,6381514
"Sunlight Lawmaker",1,DEL000010,6415591
"Sunlight Lawmaker",1,DEL000011,8474767
"Sunlight Lawmaker",1,DEL000013,6696766
"Sunlight Lawmaker",1,DEL000014,6415726
"Sunlight Lawmaker",1,DEL000015,13011347
"Sunlight Lawmaker",1,DEL000016,6381546
"Sunlight Lawmaker",1,DEL000017,6415737
"Sunlight Lawmaker",1,DEL000018,6577974
"Sunlight Lawmaker",1,DEL000019,6381592
"Sunlight Lawmaker",1,DEL000026,6511712
"Sunlight Lawmaker",1,DEL000027,17359562
"Sunlight Lawmaker",1,DEL000029,6496696
"Sunlight Lawmaker",1,DEL000031,6511717
"Sunlight Lawmaker",1,DEL000032,12998468
"Sunlight Lawmaker",1,DEL000033,17359614
"Sunlight Lawmaker",1,DEL000034,6482001
"Sunlight Lawmaker",1,DEL000035,12998441
"Sunlight Lawmaker",1,DEL000037,6381532
"Sunlight Lawmaker",1,DEL000038,6696741
"Sunlight Lawmaker",1,DEL000039,6461300
"Sunlight Lawmaker",1,DEL000040,6577918
"Sunlight Lawmaker",1,DEL000042,6415714
"Sunlight Lawmaker",1,DEL000044,6577940
"Sunlight Lawmaker",1,DEL000045,6482018
"Sunlight Lawmaker",1,DEL000046,6381554
"Sunlight Lawmaker",1,DEL000047,6511757
"Sunlight Lawmaker",1,DEL000048,6664342
"Sunlight Lawmaker",1,DEL000049,6672137
"Sunlight Lawmaker",1,DEL000050,6619492
"Sunlight Lawmaker",1,DEL000052,6415750
"Sunlight Lawmaker",1,DEL000054,6496751
"Sunlight Lawmaker",1,DEL000055,6664355
"Sunlight Lawmaker",1,DEL000056,6415692
"Sunlight Lawmaker",1,DEL000057,6381618
"Sunlight Lawmaker",1,DEL000062,12998462
"Sunlight Lawmaker",1,DEL000074,13789968
"Sunlight Lawmaker",1,DEL000079,25162481
"Sunlight Lawmaker",1,DEL000080,13789972
"Sunlight Lawmaker",1,DEL000083,15749252
"Sunlight Lawmaker",1,DEL000087,13789778
"Sunlight Lawmaker",1,DEL000088,13789779
"Sunlight Lawmaker",1,DEL000094,8449509
"Sunlight Lawmaker",1,DEL000095,8449363
"Sunlight Lawmaker",1,DEL000110,8416676
"Sunlight Lawmaker",1,DEL000112,6482029
"Sunlight Lawmaker",1,DEL000119,13789772
"Sunlight Lawmaker",1,DEL000120,13789762
"Sunlight Lawmaker",1,DEL000124,13789769
"Sunlight Lawmaker",1,DEL000126,13789761
"Sunlight Lawmaker",1,DEL000127,8437323
"Sunlight Lawmaker",1,DEL000128,19172114
"Sunlight Lawmaker",1,DEL000129,13789790
"Sunlight Lawmaker",1,DEL000130,13789976
"Sunlight Lawmaker",1,DEL000131,25085231
"Sunlight Lawmaker",1,DEL000134,32013312
"Sunlight Lawmaker",1,FLL000002,12998606
"Sunlight Lawmaker",1,FLL000003,13011403
"Sunlight Lawmaker",1,FLL000006,698746
"Sunlight Lawmaker",1,FLL000008,6593070
"Sunlight Lawmaker",1,FLL000009,449110
"Sunlight Lawmaker",1,FLL000010,584036
"Sunlight Lawmaker",1,FLL000012,487828
"Sunlight Lawmaker",1,FLL000014,12999054
"Sunlight Lawmaker",1,FLL000015,333757
"Sunlight Lawmaker",1,FLL000016,510116
"Sunlight Lawmaker",1,FLL000019,72167
"Sunlight Lawmaker",1,FLL000022,12998770
"Sunlight Lawmaker",1,FLL000023,6620256
"Sunlight Lawmaker",1,FLL000025,715924
"Sunlight Lawmaker",1,FLL000026,69423
"Sunlight Lawmaker",1,FLL000027,2281590
"Sunlight Lawmaker",1,FLL000031,12998859
"Sunlight Lawmaker",1,FLL000032,264539
"Sunlight Lawmaker",1,FLL000033,18916693
"Sunlight Lawmaker",1,FLL000034,2323377
"Sunlight Lawmaker",1,FLL000036,6382654
"Sunlight Lawmaker",1,FLL000037,27888
"Sunlight Lawmaker",1,FLL000041,28274
"Sunlight Lawmaker",1,FLL000042,786625
"Sunlight Lawmaker",1,FLL000043,69210
"Sunlight Lawmaker",1,FLL000044,12998756
"Sunlight Lawmaker",1,FLL000045,12416698
"Sunlight Lawmaker",1,FLL000047,1708869
"Sunlight Lawmaker",1,FLL000049,28610
"Sunlight Lawmaker",1,FLL000051,476144
"Sunlight Lawmaker",1,FLL000053,12998814
"Sunlight Lawmaker",1,FLL000054,667112
"Sunlight Lawmaker",1,FLL000055,67542
"Sunlight Lawmaker",1,FLL000056,6692589
"Sunlight Lawmaker",1,FLL000057,620935
"Sunlight Lawmaker",1,FLL000060,6509188
"Sunlight Lawmaker",1,FLL000063,6493169
"Sunlight Lawmaker",1,FLL000064,6509153
"Sunlight Lawmaker",1,FLL000066,490728
"Sunlight Lawmaker",1,FLL000069,12998768
"Sunlight Lawmaker",1,FLL000071,506055
"Sunlight Lawmaker",1,FLL000073,892175
"Sunlight Lawmaker",1,FLL000075,6677230
"Sunlight Lawmaker",1,FLL000076,12999043
"Sunlight Lawmaker",1,FLL000078,1294382
"Sunlight Lawmaker",1,FLL000079,12998496
"Sunlight Lawmaker",1,FLL000084,71670
"Sunlight Lawmaker",1,FLL000085,646031
"Sunlight Lawmaker",1,FLL000086,12998864
"Sunlight Lawmaker",1,FLL000087,6692934
"Sunlight Lawmaker",1,FLL000088,54371
"Sunlight Lawmaker",1,FLL000089,6692835
"Sunlight Lawmaker",1,FLL000093,1189460
"Sunlight Lawmaker",1,FLL000094,986343
"Sunlight Lawmaker",1,FLL000095,513059
"Sunlight Lawmaker",1,FLL000096,6467573
"Sunlight Lawmaker",1,FLL000097,243323
"Sunlight Lawmaker",1,FLL000102,6593213
"Sunlight Lawmaker",1,FLL000105,68943
"Sunlight Lawmaker",1,FLL000106,126625
"Sunlight Lawmaker",1,FLL000108,507658
"Sunlight Lawmaker",1,FLL000109,6692954
"Sunlight Lawmaker",1,FLL000112,455031
"Sunlight Lawmaker",1,FLL000113,70294
"Sunlight Lawmaker",1,FLL000114,694047
"Sunlight Lawmaker",1,FLL000115,70284
"Sunlight Lawmaker",1,FLL000118,11029312
"Sunlight Lawmaker",1,FLL000119,6692879
"Sunlight Lawmaker",1,FLL000120,740530
"Sunlight Lawmaker",1,FLL000121,68136
"Sunlight Lawmaker",1,FLL000126,6677289
"Sunlight Lawmaker",1,FLL000128,6493408
"Sunlight Lawmaker",1,FLL000130,6662148
"Sunlight Lawmaker",1,FLL000131,6493425
"Sunlight Lawmaker",1,FLL000133,157259
"Sunlight Lawmaker",1,FLL000138,70342
"Sunlight Lawmaker",1,FLL000139,6692758
"Sunlight Lawmaker",1,FLL000141,198924
"Sunlight Lawmaker",1,FLL000142,582547
"Sunlight Lawmaker",1,FLL000143,12998796
"Sunlight Lawmaker",1,FLL000145,6692870
"Sunlight Lawmaker",1,FLL000146,6493499
"Sunlight Lawmaker",1,FLL000147,22592
"Sunlight Lawmaker",1,FLL000149,901963
"Sunlight Lawmaker",1,FLL000150,625356
"Sunlight Lawmaker",1,FLL000151,531741
"Sunlight Lawmaker",1,FLL000153,6513478
"Sunlight Lawmaker",1,FLL000156,404401
"Sunlight Lawmaker",1,FLL000158,6677324
"Sunlight Lawmaker",1,FLL000159,6677325
"Sunlight Lawmaker",1,FLL000160,71587
"Sunlight Lawmaker",1,FLL000161,6698851
"Sunlight Lawmaker",1,FLL000164,12998545
"Sunlight Lawmaker",1,FLL000168,133513
"Sunlight Lawmaker",1,FLL000170,11029912
"Sunlight Lawmaker",1,FLL000181,1063703
"Sunlight Lawmaker",1,FLL000190,2484425
"Sunlight Lawmaker",1,FLL000199,13889274
"Sunlight Lawmaker",1,FLL000209,1532328
"Sunlight Lawmaker",1,FLL000213,13889277
"Sunlight Lawmaker",1,FLL000216,11029342
"Sunlight Lawmaker",1,FLL000225,11029346
"Sunlight Lawmaker",1,FLL000229,11029308
"Sunlight Lawmaker",1,FLL000233,11029437
"Sunlight Lawmaker",1,FLL000234,13889105
"Sunlight Lawmaker",1,FLL000235,11029404
"Sunlight Lawmaker",1,FLL000236,6509233
"Sunlight Lawmaker",1,FLL000253,28206538
"Sunlight Lawmaker",1,FLL000256,13889121
"Sunlight Lawmaker",1,FLL000257,11029422
"Sunlight Lawmaker",1,FLL000258,16003812
"Sunlight Lawmaker",1,FLL000260,11029412
"Sunlight Lawmaker",1,FLL000263,6509229
"Sunlight Lawmaker",1,FLL000267,11029428
"Sunlight Lawmaker",1,FLL000276,11029393
"Sunlight Lawmaker",1,FLL000277,121340
"Sunlight Lawmaker",1,FLL000280,11029424
"Sunlight Lawmaker",1,FLL000282,12999004
"Sunlight Lawmaker",1,FLL000283,11029380
"Sunlight Lawmaker",1,FLL000284,291064
"Sunlight Lawmaker",1,FLL000287,11029382
"Sunlight Lawmaker",1,FLL000292,13889102
"Sunlight Lawmaker",1,FLL000294,11029402
"Sunlight Lawmaker",1,FLL000295,11029451
"Sunlight Lawmaker",1,FLL000299,11029324
"Sunlight Lawmaker",1,FLL000305,13889263
"Sunlight Lawmaker",1,FLL000307,11029441
"Sunlight Lawmaker",1,FLL000310,11029316
"Sunlight Lawmaker",1,FLL000314,11029363
"Sunlight Lawmaker",1,FLL000319,191333
"Sunlight Lawmaker",1,FLL000332,2348183
"Sunlight Lawmaker",1,FLL000376,6692911
"Sunlight Lawmaker",1,FLL000377,24949083
"Sunlight Lawmaker",1,FLL000378,25005014
"Sunlight Lawmaker",1,FLL000379,25004888
"Sunlight Lawmaker",1,FLL000380,470197
"Sunlight Lawmaker",1,FLL000381,12998849
"Sunlight Lawmaker",1,FLL000383,713359
"Sunlight Lawmaker",1,FLL000384,11029461
"Sunlight Lawmaker",1,FLL000385,11029368
"Sunlight Lawmaker",1,FLL000386,129867
"Sunlight Lawmaker",1,FLL000387,25004952
"Sunlight Lawmaker",1,FLL000388,25004984
"Sunlight Lawmaker",1,FLL000389,748784
"Sunlight Lawmaker",1,FLL000391,17657878
"Sunlight Lawmaker",1,FLL000393,25004963
"Sunlight Lawmaker",1,FLL000394,172251
"Sunlight Lawmaker",1,FLL000396,25004989
"Sunlight Lawmaker",1,FLL000397,25005017
"Sunlight Lawmaker",1,FLL000400,25004868
"Sunlight Lawmaker",1,FLL000401,68334
"Sunlight Lawmaker",1,FLL000403,39735
"Sunlight Lawmaker",1,FLL000404,11029406
"Sunlight Lawmaker",1,FLL000405,25005008
"Sunlight Lawmaker",1,FLL000406,25004958
"Sunlight Lawmaker",1,FLL000411,28206531
"Sunlight Lawmaker",1,FLL000412,25004999
"Sunlight Lawmaker",1,GAL000001,6688981
"Sunlight Lawmaker",1,GAL000003,6688972
"Sunlight Lawmaker",1,GAL000005,6376627
"Sunlight Lawmaker",1,GAL000009,6662652
"Sunlight Lawmaker",1,GAL000011,6480941
"Sunlight Lawmaker",1,GAL000013,6376407
"Sunlight Lawmaker",1,GAL000014,6688949
"Sunlight Lawmaker",1,GAL000017,6676213
"Sunlight Lawmaker",1,GAL000020,6376357
"Sunlight Lawmaker",1,GAL000021,6587098
"Sunlight Lawmaker",1,GAL000022,6389963
"Sunlight Lawmaker",1,GAL000023,13011435
"Sunlight Lawmaker",1,GAL000024,2772105
"Sunlight Lawmaker",1,GAL000027,6376428
"Sunlight Lawmaker",1,GAL000028,13011504
"Sunlight Lawmaker",1,GAL000029,13011461
"Sunlight Lawmaker",1,GAL000030,6459717
"Sunlight Lawmaker",1,GAL000031,13011434
"Sunlight Lawmaker",1,GAL000033,6688900
"Sunlight Lawmaker",1,GAL000034,6573313
"Sunlight Lawmaker",1,GAL000035,6806219
"Sunlight Lawmaker",1,GAL000036,6573404
"Sunlight Lawmaker",1,GAL000038,6905812
"Sunlight Lawmaker",1,GAL000040,13011541
"Sunlight Lawmaker",1,GAL000042,12999269
"Sunlight Lawmaker",1,GAL000043,13011554
"Sunlight Lawmaker",1,GAL000046,6688895
"Sunlight Lawmaker",1,GAL000048,6376803
"Sunlight Lawmaker",1,GAL000049,6390166
"Sunlight Lawmaker",1,GAL000051,6688917
"Sunlight Lawmaker",1,GAL000052,6586968
"Sunlight Lawmaker",1,GAL000053,6573288
"Sunlight Lawmaker",1,GAL000054,6573257
"Sunlight Lawmaker",1,GAL000056,6904864
"Sunlight Lawmaker",1,GAL000057,12999106
"Sunlight Lawmaker",1,GAL000061,6688848
"Sunlight Lawmaker",1,GAL000064,6676186
"Sunlight Lawmaker",1,GAL000066,6376597
"Sunlight Lawmaker",1,GAL000067,6505528
"Sunlight Lawmaker",1,GAL000069,6662499
"Sunlight Lawmaker",1,GAL000070,6513760
"Sunlight Lawmaker",1,GAL000071,12999348
"Sunlight Lawmaker",1,GAL000073,6688691
"Sunlight Lawmaker",1,GAL000075,6390075
"Sunlight Lawmaker",1,GAL000076,6459512
"Sunlight Lawmaker",1,GAL000077,12999298
"Sunlight Lawmaker",1,GAL000078,6662547
"Sunlight Lawmaker",1,GAL000080,6480899
"Sunlight Lawmaker",1,GAL000081,12999210
"Sunlight Lawmaker",1,GAL000083,6459549
"Sunlight Lawmaker",1,GAL000085,6688717
"Sunlight Lawmaker",1,GAL000086,6572988
"Sunlight Lawmaker",1,GAL000088,6676200
"Sunlight Lawmaker",1,GAL000089,6688603
"Sunlight Lawmaker",1,GAL000090,6573006
"Sunlight Lawmaker",1,GAL000093,6481017
"Sunlight Lawmaker",1,GAL000094,6671760
"Sunlight Lawmaker",1,GAL000095,7887763
"Sunlight Lawmaker",1,GAL000096,6699240
"Sunlight Lawmaker",1,GAL000097,6662701
"Sunlight Lawmaker",1,GAL000099,6587137
"Sunlight Lawmaker",1,GAL000100,6376376
"Sunlight Lawmaker",1,GAL000101,12999141
"Sunlight Lawmaker",1,GAL000102,12999336
"Sunlight Lawmaker",1,GAL000104,6572823
"Sunlight Lawmaker",1,GAL000105,6662731
